id,name,name_ar,slug,sku,short_description,short_description_ar,description,description_ar,price,sale_price,cost_price,stock_quantity,min_stock_alert,weight,weight_unit,is_active,is_featured,is_digital,manage_stock,stock_status,meta_title,meta_description,meta_image,sort_order,created_at,updated_at,deleted_at
1393,Elegant Metallic Beige Flats with Luxurious Finish,,elegant-metallic-beige-flats-with-luxurious-finish-VBazqu,F1146-02,Article : F1146-02,,"These metallic beige flats combine elegance and a luxurious finish, making them perfect for any occasion.",,49,,,26,5,,kg,1,0,0,1,in_stock,,,,0,2025-12-06 20:26:35+04:00,2025-12-06 20:26:35+04:00,
1394,Soft Beige Flats with Luxurious Comfort,,soft-beige-flats-with-luxurious-comfort-6AKtg3,F1147-01,Article : F1147-01,,"Experience luxurious comfort with these soft beige flats, designed for both style and ease.",,49,,,13,5,,kg,1,0,0,1,in_stock,,,,0,2025-12-06 20:26:35+04:00,2025-12-06 20:26:35+04:00,
1395,Classic Brown Slide Flats with Comfortable Design,,classic-brown-slide-flats-with-comfortable-design-GXzUAl,F1147-02,Article : F1147-02,,These classic brown slide flats provide a comfortable design paired with timeless style.,,49,,,31,5,,kg,1,0,0,1,in_stock,,,,0,2025-12-06 20:26:35+04:00,2025-12-06 20:26:35+04:00,
1396,Classic Beige Flats with Bow Accent,,classic-beige-flats-with-bow-accent-Rtw5Ip,F1148-01,Article : F1148-01,,"These classic beige flats feature a charming bow accent, combining timeless style with comfortable wear.",,49,,,29,5,,kg,1,0,0,1,in_stock,,,,0,2025-12-06 20:26:35+04:00,2025-12-06 20:26:35+04:00,
1397,Metallic Slim-Heel Sandal with Glitter Straps,,metallic-slim-heel-sandal-with-glitter-straps-WVr6kA,F1148-02,Article : F1148-02,,Metallic slim-heel sandal with double glitter straps for a trendy feminine look.,,79,,,59,5,,kg,1,0,0,1,in_stock,,,,0,2025-12-06 20:26:35+04:00,2025-12-06 20:26:35+04:00,
1398,Black Heeled Mule with Crystal Trim,,black-heeled-mule-with-crystal-trim-6lmEaq,F1149-01,Article : F1149-01,,Stylish black mule featuring crystal trim and a pointed toe for modern evening wear.,,99,,,170,5,,kg,1,0,0,1,in_stock,,,,0,2025-12-06 20:26:35+04:00,2025-12-06 20:26:35+04:00,
1399,Black Slim-Heel Slipper with Sparkles,,black-slim-heel-slipper-with-sparkles-30fg4R,F1149-02,Article : F1149-02,,Open-toe black slipper with slim heel and shiny touches for a modern chic look.,,79,,,64,5,,kg,1,0,0,1,in_stock,,,,0,2025-12-06 20:26:35+04:00,2025-12-06 20:26:35+04:00,
1400,Black Heeled Mule with Crystal Strap,,black-heeled-mule-with-crystal-strap-a85WZp,F1150-01,Article : F1150-01,,"Modern black mule with a crystal-embellished strap and pointed toe, designed for special occasions.",,99,,,162,5,,kg,1,0,0,1,in_stock,,,,0,2025-12-06 20:26:35+04:00,2025-12-06 20:26:35+04:00,
1401,Mid-Heel Silver Sandal with Modern Look,,mid-heel-silver-sandal-with-modern-look-jL0GXM,F1150-02,Article : F1150-02,,Trendy mid-heel silver sandal with sparkling accents for an attractive style.,,49,,,84,5,,kg,1,0,0,1,in_stock,,,,0,2025-12-06 20:26:35+04:00,2025-12-06 20:26:35+04:00,
1402,Cuple F1150-07 White Luxury Handbag for Women - Elegant Design,,cuple-f1150-07-white-luxury-handbag-for-women-elegant-design-krGoKh,F1150-07,Article : F1150-07,,White luxury handbag with minimal details. A modern and chic fashion accessory.,,179,,,78,5,,kg,1,0,0,1,in_stock,,,,0,2025-12-06 20:26:35+04:00,2025-12-06 20:26:35+04:00,
1403,Black Heeled Mule with Crystal Strap,,black-heeled-mule-with-crystal-strap-qKAP41,F1151-01,Article : F1151-01,,Elegant black mule with a crystal-embellished strap and pointed toe for a touch of evening glamour.,,99,,,177,5,,kg,1,0,0,1,in_stock,,,,0,2025-12-06 20:26:35+04:00,2025-12-06 20:26:35+04:00,
1404,Modern sandals with elegant heels,,modern-sandals-with-elegant-heels-OR93O6,F1151-02,Article : F1151-02,,0,,49,,,68,5,,kg,1,0,0,1,in_stock,,,,0,2025-12-06 20:26:35+04:00,2025-12-06 20:26:35+04:00,
1405,Comfortable Beige Slides with Buckle Detail,,comfortable-beige-slides-with-buckle-detail-kthTXM,F1152-01,Article : F1152-01,,Enjoy all-day comfort with these beige slides featuring a fashionable buckle detail. Perfect for blending casual style with refined elegance.,,99,,,99,5,,kg,1,0,0,1,in_stock,,,,0,2025-12-06 20:26:35+04:00,2025-12-06 20:26:35+04:00,
1406,Modern Silver Heel Slippers,,modern-silver-heel-slippers-8MGqkB,F1152-02,Article : F1152-02,,Elegant silver slippers with slim heel and shiny details for any occasion.,,79,,,56,5,,kg,1,0,0,1,in_stock,,,,0,2025-12-06 20:26:35+04:00,2025-12-06 20:26:35+04:00,
1407,Trendy Mid-Heel Sandal with Stones,,trendy-mid-heel-sandal-with-stones-8sfDUa,F1153-02,Article : F1153-02,,Stylish mid-heel sandal with shiny stones for a standout look at any event.,,49,,,4,5,,kg,1,0,0,1,in_stock,,,,0,2025-12-06 20:26:35+04:00,2025-12-06 20:26:35+04:00,
1408,Silver Studded Slingback Heel,,silver-studded-slingback-heel-k7Gdzp,F1154-01,Article : F1154-01,,Stylish silver slingback heel with studded embellishments and a pointed toe for standout evening looks.,,99,,,251,5,,kg,1,0,0,1,in_stock,,,,0,2025-12-06 20:26:35+04:00,2025-12-06 20:26:35+04:00,
1409,Chic Black Flats with Studded Detail,,chic-black-flats-with-studded-detail-mNfYj0,F1155-01,Article : F1155-01,,These chic black flats feature studded details for a bold and fashionable statement.,,99,,,29,5,,kg,1,0,0,1,in_stock,,,,0,2025-12-06 20:26:35+04:00,2025-12-06 20:26:35+04:00,
1410,Modern sandals with elegant heels,,modern-sandals-with-elegant-heels-M0vMyh,F1155-02,Article : F1155-02,,0,,49,,,8,5,,kg,1,0,0,1,in_stock,,,,0,2025-12-06 20:26:35+04:00,2025-12-06 20:26:35+04:00,
1411,Cream Flats with Buckle Detail and Comfortable Fit,,cream-flats-with-buckle-detail-and-comfortable-fit-3V0KLC,F1156-01,Article : F1156-01,,"These cream flats combine a buckle detail with a comfortable fit, making them perfect for stylish all-day wear.",,79,,,85,5,,kg,1,0,0,1,in_stock,,,,0,2025-12-06 20:26:35+04:00,2025-12-06 20:26:35+04:00,
1412,Beige Block Heel Sandal with Velvet Look,,beige-block-heel-sandal-with-velvet-look-PPtIvW,F1156-02,Article : F1156-02,,Block-heel beige sandal with velvet touch and simple design for everyday wear.,,49,,,95,5,,kg,1,0,0,1,in_stock,,,,0,2025-12-06 20:26:35+04:00,2025-12-06 20:26:35+04:00,
1413,Elegant Denim Flats with Comfortable Buckle Detail,,elegant-denim-flats-with-comfortable-buckle-detail-c4TAr4,F1157-01,"<p style=""text-align: right"">Article : F1157-01</p>",,"Step out in style with these elegant denim flats from Cuple. Featuring a comfortable buckle design, these flats blend casual charm with luxurious comfort, perfect for any occasion.",,79,,,34,5,,kg,1,0,0,1,in_stock,,,,0,2025-12-06 20:26:35+04:00,2025-12-06 20:26:35+04:00,
1414,Modern sandals with elegant heels,,modern-sandals-with-elegant-heels-BDfN73,F1157-02,Article : F1157-02,,0,,49,,,60,5,,kg,1,0,0,1,in_stock,,,,0,2025-12-06 20:26:35+04:00,2025-12-06 20:26:35+04:00,
1415,Cuple F1157-07 Women's Crossbody Purse | Adjustable Strap Bag,,cuple-f1157-07-womens-crossbody-purse-adjustable-strap-bag-c39XGY,F1157-07,Article : F1157-07,,Cuple F1157-07 crossbody purse with adjustable strap. Customizable fit for comfortable all-day wear.,,99,,,12,5,,kg,1,0,0,1,in_stock,,,,0,2025-12-06 20:26:35+04:00,2025-12-06 20:26:35+04:00,
1416,Cuple F1158-07 Women's Shoulder Bag | Medium Size Purse,,cuple-f1158-07-womens-shoulder-bag-medium-size-purse-p6iVmu,F1158-07,Article : F1158-07,,Cuple F1158-07 medium shoulder bag. Perfect size for carrying essentials while maintaining a sleek profile.,,149,,,40,5,,kg,1,0,0,1,in_stock,,,,0,2025-12-06 20:26:35+04:00,2025-12-06 20:26:35+04:00,
1417,Modern sandals with elegant heels,,modern-sandals-with-elegant-heels-ebqhEd,F1159-02,Article : F1159-02,,0,,99,,,235,5,,kg,1,0,0,1,in_stock,,,,0,2025-12-06 20:26:35+04:00,2025-12-06 20:26:35+04:00,
1418,Modern sandals with elegant heels,,modern-sandals-with-elegant-heels-1T3XbJ,F1160-02,Article : F1160-02,,0,,129,,,44,5,,kg,1,0,0,1,in_stock,,,,0,2025-12-06 20:26:35+04:00,2025-12-06 20:26:35+04:00,
1419,Light Pink Mule with Crystal Detail,,light-pink-mule-with-crystal-detail-T70P4n,F1161-01,Article : F1161-01,,"Elegant light pink mule with crystal embellishments and a chic heel, perfect for special occasions.",,79,,,112,5,,kg,1,0,0,1,in_stock,,,,0,2025-12-06 20:26:35+04:00,2025-12-06 20:26:35+04:00,
1420,Modern sandals with elegant heels,,modern-sandals-with-elegant-heels-ME05FI,F1161-02,Article : F1161-02,,0,,99,,,138,5,,kg,1,0,0,1,in_stock,,,,0,2025-12-06 20:26:35+04:00,2025-12-06 20:26:35+04:00,
1421,Ivory Mule with Oversized Bow,,ivory-mule-with-oversized-bow-IE4Moq,F1162-01,Article : F1162-01,,"Classic ivory mule with oversized bow and mid heel, ideal for party and bridal wear.",,79,,,88,5,,kg,1,0,0,1,in_stock,,,,0,2025-12-06 20:26:35+04:00,2025-12-06 20:26:35+04:00,
1422,Burgundy Heeled Mule with Crystals,,burgundy-heeled-mule-with-crystals-ijPu0v,F1164-01,Article : F1164-01,,Burgundy mule with a crystal-embellished strap and pointed toe for statement looks.,,99,,,293,5,,kg,1,0,0,1,in_stock,,,,0,2025-12-06 20:26:35+04:00,2025-12-06 20:26:35+04:00,
1423,Blue Mesh Slingback Heels,,blue-mesh-slingback-heels-ljmX7h,F1165-01,Article : F1165-01,,Modern blue mesh heels with a slingback strap and pointed toe for fashionable occasions.,,79,,,346,5,,kg,1,0,0,1,in_stock,,,,0,2025-12-06 20:26:35+04:00,2025-12-06 20:26:35+04:00,
1424,Silver Strappy Mule with Geometric Heel,,silver-strappy-mule-with-geometric-heel-heE35K,F1166-01,Article : F1166-01,,"Stylish silver mule with criss-cross straps and a unique geometric heel, perfect for special events.",,99,,,45,5,,kg,1,0,0,1,in_stock,,,,0,2025-12-06 20:26:35+04:00,2025-12-06 20:26:35+04:00,
1425,Ivory Mesh Slingback with Classic Heel,,ivory-mesh-slingback-with-classic-heel-hqcAJJ,F1167-01,Article : F1167-01,,"Sophisticated ivory slingback heel with mesh upper and classic pointed toe, ideal for elegant outfits.",,99,,,142,5,,kg,1,0,0,1,in_stock,,,,0,2025-12-06 20:26:35+04:00,2025-12-06 20:26:35+04:00,
1426,Nude Mesh Slingback Heel with Crystals,,nude-mesh-slingback-heel-with-crystals-7B1Tpx,F1168-01,Article : F1168-01,,Elegant nude mesh slingback with crystal embellishments and a pointed toe for refined day or evening looks.,,79,,,289,5,,kg,1,0,0,1,in_stock,,,,0,2025-12-06 20:26:35+04:00,2025-12-06 20:26:35+04:00,
1427,Blue Bow Mule with Sculpted Heel,,blue-bow-mule-with-sculpted-heel-cMp1hR,F1169-01,Article : F1169-01,,"Statement blue mule with large bow and sculpted heel, perfect for standout style.",,79,,,316,5,,kg,1,0,0,1,in_stock,,,,0,2025-12-06 20:26:35+04:00,2025-12-06 20:26:35+04:00,
1428,Beige Patent Pointed Slingback,,beige-patent-pointed-slingback-a1iYPO,F1170-01,Article : F1170-01,,"Elegant beige patent slingback with pointed toe, perfect for office or occasion wear.",,79,,,110,5,,kg,1,0,0,1,in_stock,,,,0,2025-12-06 20:26:35+04:00,2025-12-06 20:26:35+04:00,
1429,Modern sandals with elegant heels,,modern-sandals-with-elegant-heels-U6ZTAz,F1170-02,Article : F1170-02,,0,,99,,,171,5,,kg,1,0,0,1,in_stock,,,,0,2025-12-06 20:26:35+04:00,2025-12-06 20:26:35+04:00,
1430,White Double-Strap Slingback with Modern Heel,,white-double-strap-slingback-with-modern-heel-IkWOy5,F1171-01,Article : F1171-01,,Fashionable white slingback with double straps and a trendy geometric heel for a chic contemporary look.,,99,,,121,5,,kg,1,0,0,1,in_stock,,,,0,2025-12-06 20:26:35+04:00,2025-12-06 20:26:35+04:00,
1431,Cuple F1171-02 Women's Head Slippers | Basic Comfort Slippers,,cuple-f1171-02-womens-head-slippers-basic-comfort-slippers-tF0z1r,F1171-02,Article : F1171-02,,"Cuple basic comfort head slippers at an excellent price. Simple, comfortable design for daily home use.",,99,,,61,5,,kg,1,0,0,1,in_stock,,,,0,2025-12-06 20:26:35+04:00,2025-12-06 20:26:35+04:00,
1432,Nude Mule with Crystal Double Strap,,nude-mule-with-crystal-double-strap-pnh21R,F1172-01,Article : F1172-01,,Elegant nude mule with a unique double crystal strap and pointed toe for a sophisticated look.,,79,,,429,5,,kg,1,0,0,1,in_stock,,,,0,2025-12-06 20:26:35+04:00,2025-12-06 20:26:35+04:00,
1433,Modern sandals with elegant heels,,modern-sandals-with-elegant-heels-L28jxO,F1172-02,Article : F1172-02,,0,,79,,,118,5,,kg,1,0,0,1,in_stock,,,,0,2025-12-06 20:26:35+04:00,2025-12-06 20:26:35+04:00,
1434,Modern sandals with elegant heels,,modern-sandals-with-elegant-heels-bSN3rr,F1173-02,Article : F1173-02,,0,,79,,,23,5,,kg,1,0,0,1,in_stock,,,,0,2025-12-06 20:26:35+04:00,2025-12-06 20:26:35+04:00,
1435,Blue Slingback Heels with Pointed Toe,,blue-slingback-heels-with-pointed-toe-56CMms,F1174-01,Article : F1174-01,,"Modern blue slingback with a pointed toe and comfortable heel, adding a pop of color to any outfit.",,79,,,53,5,,kg,1,0,0,1,in_stock,,,,0,2025-12-06 20:26:35+04:00,2025-12-06 20:26:35+04:00,
1436,Modern sandals with elegant heels,,modern-sandals-with-elegant-heels-sUF4up,F1174-02,Article : F1174-02,,0,,79,,,162,5,,kg,1,0,0,1,in_stock,,,,0,2025-12-06 20:26:35+04:00,2025-12-06 20:26:35+04:00,
1437,Nude Mule with Crystal Strap,,nude-mule-with-crystal-strap-G2WtT7,F1175-01,Article : F1175-01,,"Elegant nude mule with a pointed toe and sparkling crystal strap, suitable for both formal and casual wear.",,79,,,174,5,,kg,1,0,0,1,in_stock,,,,0,2025-12-06 20:26:35+04:00,2025-12-06 20:26:35+04:00,
1438,Modern sandals with elegant heels,,modern-sandals-with-elegant-heels-wNOUMK,F1175-02,Article : F1175-02,,0,,79,,,287,5,,kg,1,0,0,1,in_stock,,,,0,2025-12-06 20:26:35+04:00,2025-12-06 20:26:35+04:00,
1439,Blue Denim Strappy Heels,,blue-denim-strappy-heels-KVixVT,F1176-01,Article : F1176-01,,"Trendy blue denim heels with strappy design and pointed toe, adding a casual chic flair to your style.",,79,,,120,5,,kg,1,0,0,1,in_stock,,,,0,2025-12-06 20:26:35+04:00,2025-12-06 20:26:35+04:00,
1440,Modern sandals with elegant heels,,modern-sandals-with-elegant-heels-R5tUaY,F1176-02,Article : F1176-02,,0,,99,,,18,5,,kg,1,0,0,1,in_stock,,,,0,2025-12-06 20:26:35+04:00,2025-12-06 20:26:35+04:00,
1441,Modern sandals with elegant heels,,modern-sandals-with-elegant-heels-bd0uz2,F1177-02,Article : F1177-02,,0,,79,,,72,5,,kg,1,0,0,1,in_stock,,,,0,2025-12-06 20:26:35+04:00,2025-12-06 20:26:35+04:00,
1442,Denim Short Heel Sandal with Modern Design,,denim-short-heel-sandal-with-modern-design-b5tlcq,F1178-02,Article : F1178-02,,"Chic denim sandal with a short comfortable heel, perfect for daily and casual looks.",,79,,,425,5,,kg,1,0,0,1,in_stock,,,,0,2025-12-06 20:26:35+04:00,2025-12-06 20:26:35+04:00,
1443,Simple flats with a luxurious touch,,simple-flats-with-a-luxurious-touch-Wvm026,F1180-01,Article : F1180-01,,0,,79,,,10,5,,kg,1,0,0,1,in_stock,,,,0,2025-12-06 20:26:35+04:00,2025-12-06 20:26:35+04:00,
1444,Modern sandals with elegant heels,,modern-sandals-with-elegant-heels-jk83k1,F1180-02,Article : F1180-02,,0,,99,,,68,5,,kg,1,0,0,1,in_stock,,,,0,2025-12-06 20:26:35+04:00,2025-12-06 20:26:35+04:00,
1445,Luxurious Black Flats with Studded Detail,,luxurious-black-flats-with-studded-detail-Wes4XI,F1181-01,Article : F1181-01,,Add a touch of luxury with these black flats featuring elegant studded detailing. Perfect for both casual and formal occasions.,,79,,,12,5,,kg,1,0,0,1,in_stock,,,,0,2025-12-06 20:26:35+04:00,2025-12-06 20:26:35+04:00,
1446,Modern sandals with elegant heels,,modern-sandals-with-elegant-heels-3Tfi8m,F1181-02,Article : F1181-02,,0,,99,,,51,5,,kg,1,0,0,1,in_stock,,,,0,2025-12-06 20:26:35+04:00,2025-12-06 20:26:36+04:00,
1447,Modern sandals with elegant heels,,modern-sandals-with-elegant-heels-IvE4OX,F1182-02,Article : F1182-02,,0,,99,,,62,5,,kg,1,0,0,1,in_stock,,,,0,2025-12-06 20:26:36+04:00,2025-12-06 20:26:36+04:00,
1448,Light Blue Short-Heel Sandal with Stones,,light-blue-short-heel-sandal-with-stones-wkJhvM,F1183-02,Article : F1183-02,,Short-heel sandal in light blue fabric and sparkling stones for casual chic looks.,,79,,,134,5,,kg,1,0,0,1,in_stock,,,,0,2025-12-06 20:26:36+04:00,2025-12-06 20:26:36+04:00,
1449,Blue Slim-Heel Sandal with Gold Details,,blue-slim-heel-sandal-with-gold-details-p7GuxK,F1184-02,Article : F1184-02,,Blue sandal with slim heel and gold metallic details for a bold elegant look.,,79,,,79,5,,kg,1,0,0,1,in_stock,,,,0,2025-12-06 20:26:36+04:00,2025-12-06 20:26:36+04:00,
1450,Beige Medium Heel Slippers with Bow,,beige-medium-heel-slippers-with-bow-8kf1MH,F1185-02,Article : F1185-02,,Elegant beige slippers with medium heel and shiny bow for a feminine appearance.,,79,,,159,5,,kg,1,0,0,1,in_stock,,,,0,2025-12-06 20:26:36+04:00,2025-12-06 20:26:36+04:00,
1451,Modern sandals with elegant heels,,modern-sandals-with-elegant-heels-FJSzLO,F1186-02,Article : F1186-02,,0,,109,,,52,5,,kg,1,0,0,1,in_stock,,,,0,2025-12-06 20:26:36+04:00,2025-12-06 20:26:36+04:00,
1452,Gold Metallic Slide Flats with Chic Straps,,gold-metallic-slide-flats-with-chic-straps-HiDJaP,F1188-02,Article : F1188-02,,Shine bright with these gold metallic slide flats featuring chic straps and a luxurious finish.,,79,,,92,5,,kg,1,0,0,1,in_stock,,,,0,2025-12-06 20:26:36+04:00,2025-12-06 20:26:36+04:00,
1453,Metallic Slide Flats with Comfortable Fit,,metallic-slide-flats-with-comfortable-fit-tA1C5H,F1189-02,Article : F1189-02,,"These metallic slide flats offer a comfortable fit with a luxurious touch, ideal for everyday elegance.",,49,,,22,5,,kg,1,0,0,1,in_stock,,,,0,2025-12-06 20:26:36+04:00,2025-12-06 20:26:36+04:00,
1454,Metallic Silver Flats with Luxurious Touch,,metallic-silver-flats-with-luxurious-touch-mj3VbD,F1190-02,Article : F1190-02,,Shine bright in these metallic silver flats that offer a luxurious touch and comfortable fit.,,49,,,187,5,,kg,1,0,0,1,in_stock,,,,0,2025-12-06 20:26:36+04:00,2025-12-06 20:26:36+04:00,
1455,Transparent Mesh Heel with Pointed Toe,,transparent-mesh-heel-with-pointed-toe-exyOxM,F1191-01,Article : F1191-01,,"Transparent mesh heeled mules with a pointed toe and unique flared heel, adding a futuristic touch to your style.",,149,,,77,5,,kg,1,0,0,1,in_stock,,,,0,2025-12-06 20:26:36+04:00,2025-12-06 20:26:36+04:00,
1456,Metallic Pink Slide Flats with Luxurious Finish,,metallic-pink-slide-flats-with-luxurious-finish-Mlbz6b,F1191-02,Article : F1191-02,,"These metallic pink slide flats combine a luxurious finish with comfortable wear, perfect for stylish outings.",,79,,,319,5,,kg,1,0,0,1,in_stock,,,,0,2025-12-06 20:26:36+04:00,2025-12-06 20:26:36+04:00,
1457,Beige Mesh Mule with Geometric Heel,,beige-mesh-mule-with-geometric-heel-bjFTg8,F1192-01,Article : F1192-01,,"Fashionable beige mesh mule with double straps and a unique geometric heel, blending comfort and style.",,79,,,239,5,,kg,1,0,0,1,in_stock,,,,0,2025-12-06 20:26:36+04:00,2025-12-06 20:26:36+04:00,
1458,F1192-02,,f1192-02-gIEWtI,F1192-02,Article : F1192-02,,0,,79,,,259,5,,kg,1,0,0,1,in_stock,,,,0,2025-12-06 20:26:36+04:00,2025-12-06 20:26:36+04:00,
1459,Nude Mesh Slingback with Geometric Heel,,nude-mesh-slingback-with-geometric-heel-pAFWtV,F1193-01,Article : F1193-01,,Chic nude mesh slingback featuring a pointed toe and modern geometric heel for trend-forward style.,,99,,,250,5,,kg,1,0,0,1,in_stock,,,,0,2025-12-06 20:26:36+04:00,2025-12-06 20:26:36+04:00,
1460,Elegant Blue Denim Slide Flats with Fringe Detail,,elegant-blue-denim-slide-flats-with-fringe-detail-yD6OHT,F1193-02,Article : F1193-02,,"Step up your casual style with these elegant blue denim slide flats, complete with trendy fringe details.",,49,,,61,5,,kg,1,0,0,1,in_stock,,,,0,2025-12-06 20:26:36+04:00,2025-12-06 20:26:36+04:00,
1461,Leopard Print Heeled Slingback,,leopard-print-heeled-slingback-uzH5j7,F1194-01,Article : F1194-01,,"Eye-catching leopard print slingback with mid heel, perfect for bold, trendy looks.",,79,,,83,5,,kg,1,0,0,1,in_stock,,,,0,2025-12-06 20:26:36+04:00,2025-12-06 20:26:36+04:00,
1462,Metallic Silver Slide Flats with Luxurious Finish,,metallic-silver-slide-flats-with-luxurious-finish-Tv9IUy,F1194-02,Article : F1194-02,,These metallic silver slide flats offer a luxurious finish and comfortable design for everyday sophistication.,,49,,,143,5,,kg,1,0,0,1,in_stock,,,,0,2025-12-06 20:26:36+04:00,2025-12-06 20:26:36+04:00,
1463,Flats with a simple and elegant design,,flats-with-a-simple-and-elegant-design-7TiIR3,F1195-02,Article : F1195-02,,0,,49,,,134,5,,kg,1,0,0,1,in_stock,,,,0,2025-12-06 20:26:36+04:00,2025-12-06 20:26:36+04:00,
1464,Black and Transparent Pointed Toe Mule,,black-and-transparent-pointed-toe-mule-DArOBg,F1196-01,Article : F1196-01,,"Modern mule featuring a black pointed toe and transparent panels, offering a unique mix of elegance and trendiness.",,99,,,37,5,,kg,1,0,0,1,in_stock,,,,0,2025-12-06 20:26:36+04:00,2025-12-06 20:26:36+04:00,
1465,Chic Blue Slide Flats with Simple Elegance,,chic-blue-slide-flats-with-simple-elegance-vGoCyg,F1196-02,Article : F1196-02,,These chic blue slide flats combine simple elegance with comfortable wear for a versatile addition to your wardrobe.,,79,,,43,5,,kg,1,0,0,1,in_stock,,,,0,2025-12-06 20:26:36+04:00,2025-12-06 20:26:36+04:00,
